"tipo_elem";distrito;id;"cod_cent";"nombre";utm_x;utm_y;longitud;latitud
"URB";8;10296;"42052";"AV. CARDENAL HERRERA ORIA, 180 E-O(LAGUNA GRANDE-LA MASO)";439815.837638493;4481851.914524161;-3.71011377369305;40.48518044532298
"URB";8;10644;"42057";"VALLE DE EN MEDIO O-E(COLLADO DE LA MINA-AV. VENTISQUERO DE LA CONDESA)";439201.874803609;4482201.868011157;-3.71739096005279;40.48828820969428
"URB";1;4324;"30017";"M-30 SALIDA TUNEL O-E(ENTRADA GTA. SAN VICENTE) (90MTS)";438873.017451588;4474504.23062516;-3.72052994318152;40.41892081702071
"URB";1;3651;"30018";"M-30 SALIDA TUNEL O-E(ENTRADA GTA. SAN VICENTE) (150MTS)";438862.35262683;4474458.52805594;-3.72065125147582;40.41850832493677
"URB";8;3714;"42400";"(TACTICO) AV. CARDENAL HERRERA ORIA, 178 GIRO IZDA. A GINZO LIMIA (PROX. GR-4)";439847.068272857;4481868.89482813;-3.70974692114349;40.48533567324718
"URB";8;5906;"42401";"(TACTICO DIRECCIONAL) LAGUNA GRANDE, 1 N-S (PROX. GR-14)";439884.539079236;4481927.778680797;-3.70931041796128;40.4858688338293
"URB";8;5887;"42402";"(TACTICO) GINZO LIMIA S-N (PROX. GR-12)";439930.263383131;4481907.504240948;-3.70876902866244;40.48568950416009
"URB";8;5901;"42404";"(TÁCTICO) PEÑA DEL OSO 2 N-S";440607.558221009;4482322.556786601;-3.70081701945822;40.48947717874296
"URB";8;5902;"42405";"(TACTICO) ISLAS CIES O-E";439227.547370989;4481434.138012708;-3.71701445730745;40.48137411763503
"URB";8;11261;"42406";"(TACTICO) RODA DE BARA N-S";439685.242496575;4481760.915895732;-3.71164589682063;40.48435122059632
"URB";8;3712;"42409";"TÁCTICO - PICO BALAITUS, 1 N-S";438911.044582338;4481421.161317703;-3.72074713689263;40.4812339940256
"URB";8;4606;"33023";"AV.MONFORTE  LEMOS  E-O(TUNEL 80M)(Po CASTELLANA-PEDRO RICO)";441489.494935026;4480925.862706405;-3.6902821896989;40.47695784256528
"URB";8;4607;"33024";"AV.MONFORTE DE LEMOS E-O(TUNEL  180M)(CASTELLANA-PEDRO RICO)";441509.144037333;4480873.327465925;-3.69004554848194;40.47648596806016
"URB";8;10033;"33042";"(TACTICO) JULIO PALACIOS N-S (ARZOBISPO MORCILLO-PEDRO RICO)";441184.271547952;4481458.882903724;-3.69393227665015;40.48173793693353
"M30";10;6939;"PM31852";;435078.030825628;4472347.32026642;-3.76503934696798;40.39920317859411
"URB";8;3643;"42001";"AV. CARDENAL HERRERA ORIA 275 O-E(ISLA DEL YESO-ISLA TABARCA)";438563.830598827;4481214.401649679;-3.72482333542085;40.47934581720701
"URB";8;5870;"42002";"Av. Cardenal Herrera Oria, 255 O-E(Isla Tabarca-Pico Balaitus)";438811.130679359;4481348.161015937;-3.72191881958517;40.48056902607242
"URB";8;5871;"42003";"Av. Cardenal Herrera Oria, 255 E-O(Pico Balaitus-Julio Calvo)";438804.327817513;4481352.397196114;-3.72199948394828;40.48060668567802
"URB";8;5872;"42004";"(AFOROS) CARDENAL HERRERA ORIA, 244 O-E(PICO BALAITUS-ISLA AROSA)";439040.112199223;4481473.959366643;-3.71922954601898;40.48171910237111
"URB";8;5882;"42014";"RAMON GOMEZ DE LA SERNA, 1 N-S";438628.4165445;4481349.881029325;-3.72407452173517;40.48057103632022
"URB";8;5883;"42015";"ISLA DE AROSA 41 S-N(ISLAS CIES-AV. CARDENAL HERRERA ORIA)";439234.34667134;4481471.20697355;-3.7169377954909;40.48170854520369
"URB";8;5884;"42016";"CALLE FERMIN CABALLERO, 76 O-E";439378.789358867;4481422.669700678;-3.71522908753476;40.48128186273161
"URB";8;5885;"42017";"Fermín Caballero 70 E-O(Av. Betanzos- Esquivias)";439613.021631743;4481518.2562598;-3.7124748450218;40.4821600078879
"URB";8;10277;"42043";"AV. CARDENAL HERRERA, 319 O-E(ISLA BIKINI-ISLAS MARQUESAS)";438337.729539302;4481101.497739292;-3.72747969085971;40.47831198316203
"URB";8;10276;"42044";"AV. CARDENAL HERRERA ORIA, 307 O-E( AMADEO GOMEZ-ISLAS GALAPAGOS)";438473.764405485;4481165.460236787;-3.7258811059031;40.47889826845383
"URB";8;10886;"42064";"ISLAS CIES O-E(ISLA TAVIRA-ISLA DE AROSA)";439184.105949559;4481410.416365869;-3.71752468076626;40.48115724427801
"URB";8;10887;"42065";"ISLA DE AROSA N-S(ISLAS CIES-FERMIN CABALLERO)";439257.398257957;4481416.370317381;-3.71666059014803;40.48121624435688
"URB";8;10879;"42066";"FERMIN CABALLERO E-O LADO NORTE(FERMIN CABALLERO-ISLA DE AROSA)";439316.003829855;4481405.535604389;-3.71596815718707;40.48112292665434
"URB";8;10882;"42067";"FERMIN CABALLERO E-O LADO SUR(FERMIN CABALLERO-ISLA DE AROSA)";439327.505578658;4481393.952358281;-3.71583135770471;40.4810194212552
"URB";8;10880;"42068";"ISLA DE AROSA S-N(SANTIAGO DE COMPOSTELA-FERMIN CABALLERO)";439338.417587923;4481278.712031842;-3.71569159899567;40.47998209352545
"URB";8;10881;"42069";"FERMIN CABALLERO O-E(ISLA TABARCA-ISLA DE AROSA)";439222.48145149;4481298.435357162;-3.71706121443634;40.48015129049603
"URB";8;11027;"42070";"ISLA DE AROSA S-N (FERMIN CABALLERO-ISLA DE AROSA)";439286.413535551;4481376.098745838;-3.71631442778616;40.48085558616982
"M30";5;6647;"PM10212";"PM10212";443315.261779653;4479741.40940156;-3.6686381358201;40.46641438071027
"M30";5;6648;"PM10241";"PM10241";443472.740476978;4479401.301340395;-3.66675038089134;40.46336125902516
"M30";5;6649;"PM10242";"PM10242";443453.056734211;4479397.292382215;-3.66698218244293;40.46332380504482
"M30";5;6650;"PM10341";"PM10341";443747.677432301;4478418.16670066;-3.66342052337203;40.45452336912739
"M30";5;6654;"PM10401";"PM10401";443805.71879701;4477897.597703813;-3.66268997613051;40.44983775339322
"M30";5;6655;"PM10402";"PM10402";443783.795400772;4477893.825299152;-3.66294816479109;40.44980228734966
"M30";4;6663;"PM10572";"PM10572";443994.039883935;4476223.493647301;-3.66032168631321;40.43476927552075
"M30";4;3799;"PM10611";"PM10611";443949.070179546;4475815.192512652;-3.66081584675954;40.431088054505
"M30";4;3800;"PM10612";"PM10612";443938.715753785;4475817.19034373;-3.66093808939342;40.43110535422704
"M30";4;6664;"PM10661";;443986.466542601;4475395.042016254;-3.66033796639911;40.42730563395986
"M30";4;6665;"PM10662";;443970.298705762;4475390.820754142;-3.6605281833779;40.42726651781389
"M30";4;6666;"PM10711";"PM10711";444077.126608605;4474776.277197435;-3.65921482976453;40.42173756413236
"M30";4;3488;"PM10712";"PM10712";444059.704099821;4474778.518240879;-3.65942038928967;40.42175658154508
"M30";3;6674;"PM10945";"PM10945";443454.214320838;4472896.690033901;-3.66639014727007;40.40476311658613
"M30";3;7124;"PM10948";"PM10948";443437.260436929;4472898.221501631;-3.66659007149188;40.40477576127454
"M30";3;6676;"PM10981";"PM10981";443332.509512789;4472443.489689044;-3.66778399572061;40.40067215895343
"M30";3;6677;"PM10982";"PM10982";443313.227184388;4472448.362012526;-3.66801164276183;40.40071473913776
"M30";3;6678;"PM10985";"PM10985";443324.439401403;4472445.877660862;-3.66787930242019;40.40069312191229
"M30";9;10180;"PM12502";"PM12502";436387.381287899;4480355.300582746;-3.75041284094102;40.47144291475307
"M30";8;6702;"PM12921";"PM12921";439990.899920793;4481416.527064648;-3.70800714935824;40.48127099085395
"M30";8;3510;"PM12961";"PM12961";440374.04093783;4481538.229601636;-3.70349849525922;40.48239493375193
"M30";8;6703;"PM12981";;440579.539473037;4481632.995613582;-3.70108296978253;40.48326335316523
"M30";8;11376;"PM13011";"PM13011";440913.971654906;4481799.326314909;-3.69715289229193;40.48478558996822
"M30";8;6704;"PM13011";"PM13011";440913.971654906;4481799.326314909;-3.69715289229193;40.48478558996822
"M30";15;6719;"PM20233";"PM20233";443364.217013281;4479753.762477142;-3.66806181277407;40.46652900175506
"M30";15;6720;"PM20261";"PM20261";443554.742793439;4479247.594839157;-3.6657695380009;40.46198217343805
"M30";15;6721;"PM20262";"PM20262";443571.787514204;4479260.614277889;-3.66556966667931;40.4621006164099
"M30";15;6722;"PM20321";"PM20321";443730.840669239;4478716.611273344;-3.66364553042255;40.45721076299096
"M30";15;6724;"PM20327";"PM20327";443720.223554754;4478714.968323654;-3.6637705963709;40.45719524355984
"M30";15;6725;"PM20411";"PM20411";443818.816039627;4477944.335281809;-3.66253966720012;40.45025967399764
"M30";15;6731;"PM20473";"PM20473";444094.685558225;4477083.54671062;-3.65921080062716;40.44252385251375
"M30";14;6751;"PM20913";"PM20913";443613.452415339;4473193.990124684;-3.66453999211209;40.40745216252235
"M30";13;6759;"PM21185";"PM21185";442187.036671343;4470912.770774934;-3.6811426763629;40.38680385981336
"M30";13;6760;"PM21188";"PM21188";442200.297446894;4470906.945134817;-3.68098592201563;40.38675229930528
"M30";13;6761;"PM21192";"PM21192";441992.976691124;4470559.663550427;-3.6833967544171;40.38360938302984
"M30";13;6763;"PM21231";"PM21231";441602.754352009;4470349.750611162;-3.68797451977271;40.38169111209167
"M30";13;6764;"PM21236";"PM21236";441602.665017743;4470342.329302354;-3.68797489200972;40.38162425055332
"M30";12;6765;"PM21301";"PM21301";441225.147451618;4470595.230571889;-3.69244542143722;40.38387597990619
"M30";8;6770;"PM22641";"PM22641";437609.341411775;4480546.885407172;-3.73601784563005;40.47326145573862
"M30";8;3599;"PM22781";"PM22781";438755.884725261;4480755.942550875;-3.72251337828457;40.47523004866402
"M30";8;3560;"PM22851";"PM22851";439316.150838948;4481189.605342412;-3.71594575719683;40.47917776240673
"M30";15;3536;"PM30471";"PM30471";444132.713299051;4476990.889093336;-3.65875427395785;40.44169170090139
"M30";15;6819;"PM30472";"PM30472";444119.26946144;4477088.080952768;-3.65892133513095;40.44256635188459
"M30";14;3495;"PM30752";"PM30752";444467.339525792;4474307.886733993;-3.65457441532741;40.41754417559395
"M30";14;3561;"PM30753";"PM30753";444465.82208975;4474299.867547994;-3.65459160038659;40.41747183300103
"M30";13;3600;"PM30901";"PM30901";443643.121257783;4473057.506877044;-3.66417826783222;40.4062246538563
"M30";10;6950;"PM31892";"PM31892";432743.455095201;4470045.561549826;-3.79230446254782;40.37828289112113
"M30";9;6781;"PM32051";"PM32051";437295.201044651;4476312.571151382;-3.73930524699685;40.43509364929665
"M30";9;6782;"PM32351";"PM32351";436833.099141092;4478575.564576807;-3.74497815670828;40.45544450586002
"M30";9;3496;"PM32352";"PM32352";436843.323639169;4478581.597822564;-3.74485818083194;40.4554996323646
"M30";8;6783;"PM33031";"PM33031";440649.951142305;4483212.581467766;-3.70040019197148;40.49749787154222
"M30";8;6784;"PM33032";"PM33032";440657.555822361;4483209.812518727;-3.7003101948204;40.49747347170936
"M30";12;3705;"PM41451";"PM41451";439746.454030432;4471365.295103943;-3.70993796845397;40.390707487804
"M30";12;6793;"PM41452";"PM41452";438861.864586354;4469065.195053576;-3.72013920405332;40.36992259017925
"M30";12;6823;"PM41453";"PM41453";439079.13352413;4470691.616223963;-3.71773566974485;40.38459012132985
"M30";10;6794;"PM41801";;436934.057174736;4473341.401955427;-3.74326823093594;40.40830090810078
"M30";10;6936;"PM41802";;436928.773379822;4473320.538324314;-3.74332843067327;40.40811255974337
"M30";10;6937;"PM41851";;435153.814187285;4472379.65717437;-3.76414968622511;40.39950038639272
"M30";10;6795;"PM41852";;435158.457285573;4472365.308593214;-3.76409351501746;40.39937149052537
"M30";10;6943;"PM41881";"PM41881";433504.262879673;4470758.425781804;-3.78341708255073;40.3847656854681
"M30";15;10171;"PM20394";"PM20394";443804.992563859;4478087.553447297;-3.66271535015934;40.4515489197079
"M30";9;6697;"PM22502";"PM22502";436352.519327994;4480348.955258568;-3.75082342349953;40.47138308363604
"M30";5;10176;"PM40462";"PM40462";443803.577340719;4477247.436889543;-3.6626577015445;40.44398063415759
"M30";5;6661;"PM40463";"PM40463";443726.024797698;4477216.633057751;-3.66356939958395;40.44369789227295
"M30";8;10269;"PM13012";"PM13012";440904.159324983;4481787.993859003;-3.6972676028736;40.48468280454993
"M30";8;10198;"PM40011";"PM40011";444099.463360017;4483729.466746815;-3.65974015734169;40.50239372594714
"M30";8;10200;"PM40012";"PM40012";444079.263866218;4483743.496440117;-3.65997977620135;40.50251875016649
"M30";8;6774;"PM23073";"PM23073";441355.92881214;4481826.600537216;-3.69194114885654;40.48506262218827
"M30";8;11365;"PM23077";"PM23077";441328.01004183;4481827.262126098;-3.692270600726;40.48506660949454
"M30";8;11385;"PM23071x";"PM23071x";441270.279260013;4481882.396946566;-3.69295682685638;40.48555920334366
"M30";8;11367;"PM13111";"PM13111";441638.005375117;4481645.596862897;-3.68859649371416;40.48345194653854
"M30";5;11388;"PM13181";"PM13181";442577.847063775;4481671.92183938;-3.67751069656391;40.48375462476255
"M30";5;11379;"PM23188";"PM23188";442523.033127779;4481689.785480348;-3.67815901013461;40.48391175504572
"M30";5;11380;"PM23183";"PM23183";442559.602393225;4481697.081141341;-3.67772822653092;40.48398000818908
"M30";8;11381;"PM23185";"PM23185";442551.1178477;4481702.749345686;-3.6778288410654;40.48403048269187
"M30";8;11382;"PM23189";"PM23189";442519.698003111;4481703.957243215;-3.67819964293563;40.48403918927232
"M30";8;11389;"PM23203";"PM23203";442821.783962212;4481770.377207354;-3.6746416115138;40.48465838729706
"M30";5;11384;"PM13185v";"PM13185v";442429.962273676;4481648.63720197;-3.67925332425933;40.48353462606979
"URB";10;4918;"98404";"(TACTICO) PROLONG. YEBENES  S-N(SEPULVEDA-SAN MANUEL)";435535.169564797;4472569.989327846;-3.75967543044127;40.40124458101354
"URB";10;4920;"98405";"(TACTICO) PROLONGACION YEBENES ACCESO PSO. EXTREMADURA";435548.160000884;4472573.291079883;-3.75952269378131;40.40127533005874
"URB";10;4919;"98406";"(TACTICO) SAN MANUEL GIRO IZDA. A PSO. EXTREMADURA (DIRECCION MADRID)";435524.003484397;4472585.373165607;-3.7598085624957;40.40138229997251
"URB";10;4921;"98407";"(TACTICO) INCORPORACION DESDE PSO. EXTREMADURA (DIRECCION CASA CAMPO)";435537.693287952;4472609.402178334;-3.75964968359774;40.40159982242979
"URB";10;4908;"98409";"(TACTICO)ACCESO NV N-S(NV-SESEÑA)";435192.123014175;4472222.054264174;-3.76368224884931;40.39808362205176
"URB";10;3403;"98410";"(TACTICO)SESEÑA GIRO O-N(ILLESCAS-ACCESO NV)";435182.97606627;4472208.330089782;-3.76378862829084;40.39795927760224
"URB";2;10922;"12021";"OMBU N-S";442573.970115847;4471781.542478913;-3.67666252434183;40.39465700617981
"URB";7;3807;"18013";"Carranza E-O( Fuencarral-Ruiz)";440304.275656924;4475644.070641557;-3.70376732217584;40.42929292334959
"URB";9;9960;"31046";"(TACTICO) VALLS FERRERA N-S";439350.763441275;4478419.046647253;-3.71527260202389;40.45422207234051
"URB";9;10012;"31401";"(TACTICO) Salida Clinica Lopez Ibor";438594.297373636;4479950.334100352;-3.72434153894374;40.46796091835618
"URB";8;7141;"33402";"(TACTICO) PUENTECESURES S-N";440948.571856491;4481193.461041406;-3.69668824484839;40.47933018546745
"URB";4;9979;"02069";"ALDE SAINZ BARANDA E-O(GIRO A M-30)(MARQUES CORBERA- M-30)";444000.51292438;4474747.928312122;-3.66011539320229;40.42147702925808
"URB";2;4078;"11001";"BOLIVAR E-O (EMBAJADORES - PL. LEGAZPI)";441141.264486452;4471458.457627982;-3.69351336568621;40.39164647057385
"URB";8;5415;"43002";"AV.MONFORTE DE LEMOS O-E(AV.BETANZOS-PL.VERIN)";439733.942778366;4481050.046168257;-3.71100376161802;40.47795098927973
"URB";8;5416;"43003";"AV.MONFORTE DE LEMOS E-O(PL.VERIN-AV.BETANZOS)";439727.703406347;4481059.009026415;-3.71107821866056;40.47803127711904
"URB";2;4232;"11041";"HIERRO N-S(ANTRACITA-BRONCE)";441443.507186187;4471212.416442469;-3.68992976333941;40.38945130143961
"URB";2;4098;"11500";"(FICTICIO)EMBAJADORES S-N(TUNEL +SUPERFICIE)(SODIO-ANTRACITA)";441284.421471626;4471204.054844934;-3.69180325771632;40.3893647776972
"URB";8;10182;"43041";"Av .Monforte de Lemos E-O (Pl.Fonsagrada - Pl.Verin)";439909.192658216;4481109.413202219;-3.70894198378878;40.47849848884976
"URB";8;10186;"43042";"Av .Monforte de Lemos E-O (Pl.Fonsagrada - Pl.Verin)";439896.310985444;4481100.254640726;-3.7090930806427;40.47841505294922
"URB";12;4183;"13041";"STA Ma CABEZA ENTR.CALLE30 EXT SENT A4(DESDE PL. ELIPTICA)";440121.956289607;4471712.168928127;-3.70554654154309;40.39385937983761
"URB";2;4689;"90004";"Po PONTONES O-E(CASIMIRO MAHOU BIERHANS-PL. FCO. MORANO)";439146.654695871;4472884.293027214;-3.71714976725632;40.40434774086349
"URB";2;4219;"14023";"Po ESPERANZA S-N(MORATINES-Po ACACIAS)";440099.096420673;4472735.950658686;-3.70591220349046;40.4030804693408
"URB";2;4220;"14024";"Po ACACIAS E-O(Po ESPERANZA-GASOMETRO)";440017.236326126;4472821.700614886;-3.70688490867527;40.40384705337403
"URB";2;10650;"90027";"Po PONTONES E-O (PL. FCO. MORANO-CASIMIRO MAHOU BIERHANS)";439186.113072858;4472896.946312842;-3.71668599825303;40.40446461060418
"URB";2;10682;"90028";"Po MELANCOLICOS(ALEJANDRO DUMAS-SAN EPIFANIO)";439112.106327275;4472559.772184206;-3.71752584324656;40.40142178008375
"URB";2;7134;"14734";"(AFOROS) EMBAJADORES S-N(PALOS FRONTERA-SEBASTIAN ELCANO)";440525.957793279;4472725.504329436;-3.70088116646289;40.40301696363651
"URB";2;7135;"14736";"(AFOROS)EMBAJADORES N-S(MORATINES-LABRADOR)";440486.830017062;4472768.531303969;-3.70134626405424;40.40340177620606
"URB";5;5750;"91008";"Av. Pio XII O-E (Tunel)(Salida)";442641.83962145;4480450.936431779;-3.67664527264481;40.47275989096769
"URB";5;5753;"91011";"(TACTICO) Yuca E-O(Av. Burgos-Bambu)";442681.289916726;4480865.248458993;-3.67621735718947;40.47649491649463
"URB";1;4270;"15035";"COMANDANTE MORERAS N-S (FUENTES-SANTIAGO)";439880.636198158;4474213.357876684;-3.70862608506018;40.4163739068963
"URB";1;7087;"15036";"BAILEN N-S (GIRO A MAYOR)(SALIDA TUNEL-MAYOR)";439470.093846582;4474122.727183004;-3.71345616327172;40.4155277063108
"URB";6;10155;"92007";"PSO. DIRECCION N-S (CAPITAN BLANCO ARGIBAY-ALBERDI)";439949.266458567;4479726.508449746;-3.70833831484287;40.46604366264039
"URB";8;3678;"93001";"(TACTICO) Juan Sanchez E-O (Candido Mateos - Cesar Manrique)";438917.775330737;4480665.220043617;-3.72059491732267;40.47442471119263
"URB";1;4390;"18015";"San Bernardo N-S(Esquina Sta Cruz de Marcenado)";440105.68151577;4475586.458040309;-3.70610299996934;40.42875964804109
"URB";1;4391;"18016";"Mártires Alcalá S-N(Sta Cruz Marcenado-Alberto Aguilera)";439574.928882814;4475680.854195042;-3.71236863745041;40.42957162651328
"URB";7;3619;"18017";"Guzmán el Bueno N-S(Fdez de los Rios -Andres Mellado)";439513.504190432;4476298.529231624;-3.71315151925665;40.43513144380396
"URB";6;4734;"93017";"Villaamil E-O(Salida Tunel-Camino Ganapanes)";439614.011320532;4479912.513802339;-3.71231028535111;40.46769496828416
"URB";9;11032;"93018";"Antonio Machado S-N(Sinesio Delgado-Centro Cultural)";439025.737747316;4479717.129984715;-3.71923024027176;40.46589191030149
"URB";8;9883;"93020";"Monforte de Lemos E-O(Puerto Maspalomas-Cno. Ganapanes)";439354.178313998;4480958.818853162;-3.71547507228029;40.47710153449916
"URB";7;4418;"19018";"San Bernardo N-S(Gta. Quevedo-Carranza)";440174.923695374;4475840.071124135;-3.705310620804;40.43104929073105
"URB";8;9910;"93033";"Isla Malaita N-S (Joaquin Lorenzo-Valle de Mena)";438753.557693062;4480466.650081329;-3.7225128940807;40.47262383070233
"URB";7;4431;"21006";"Eduardo Dato, 6 O-E(Zurbano-Gta. Ruben Dario)";441221.239279765;4476034.545910876;-3.69299388077152;40.43287580575119
"URB";13;5794;"40013";"Candilejas - Pto. Balbarán-Av. Pablo Neruda";443611.670384136;4470328.373261215;-3.66430724119817;40.38163690350589
"URB";7;4451;"21031";"(TACTICO) Garcia Paredes E-O(Castellana-Miguel Angel)";441392.336199703;4476437.862255871;-3.69101400402166;40.43652114156119
"URB";7;4453;"21033";"Gral. Martínez Campos O-E(Gta. Pintor Sorolla-Fdez. Hoz)";440798.157219262;4476267.924424645;-3.69800335259657;40.43494817946741
"URB";13;7027;"40032";"Av. Pablo Neruda - Candilejas-Romeo y Julieta";443753.0182573;4470311.444552864;-3.66264064249693;40.38149395292551
"URB";13;7116;"40402";"Av. Pablo Neruda - Av. Pablo Neruda-Av. Pablo Neruda (mediana)";443818.74347214;4470306.377848083;-3.66186594192749;40.38145274303935
"URB";9;3715;"23001";"REYES CATOLICOS S-N (AV. MEMORIA - ISAAC PERAL)";438985.944454729;4476610.702799123;-3.71940109627801;40.43790509580987
"URB";13;5827;"41017";"Av. Albufera - Melquiades Biencinto-Monte Igueldo";443289.945775209;4472122.315372898;-3.66825693611523;40.39777594139326
"M30";5;6646;"PM10211";"PM10211";443332.954939567;4479745.87008936;-3.66842984385959;40.46645577168144
"URB";9;5404;"29001";"(TACTICO) SINESIO DELGADO S-N(GIRO A AV. MIRAFLORES)";438197.3134196;4479048.681498962;-3.72893619014859;40.45980907910517
